Date,Precipitation,Min_temp,Max_temp,East_wind,North_wind
7/15/08,0,286.548553,302.297577,1.887714,-2.71295
7/16/08,0,289.403778,302.073669,1.403161,1.75375
7/17/08,6.128158,292.078369,304.290741,1.740701,1.393541
7/18/08,5.29979,291.820618,302.864716,1.919701,0.74045
7/19/08,11.325168,294.599304,305.858429,2.784564,0.557706
7/20/08,5.727853,293.323547,303.46991,4.340794,-1.080298
7/21/08,2.705904,289.320587,298.881653,5.03585,-2.485958
7/22/08,1.039067,286.727509,296.571259,4.788728,-2.308594
7/23/08,0,286.017029,296.987366,3.574813,-1.942758
7/24/08,1.408513,286.258301,297.782104,0.991228,1.841234
7/25/08,0.310677,288.447052,299.67038,2.965824,-2.609005
7/26/08,0,286.634155,300.405273,3.031837,-2.697171
7/27/08,0,286.469879,300.365326,0.586307,-1.754163
7/28/08,0,286.138275,300.985016,-1.180473,0.267275
7/29/08,1.17954,287.597839,300.904633,-1.998584,0.426427
7/30/08,0,285.856781,300.980194,-2.106367,1.927169
7/31/08,0,286.360474,301.304626,-1.510401,2.625768
8/1/08,3.599463,286.598267,297.191345,-1.182162,3.666631
8/2/08,28.236603,287.583282,295.578827,-2.627159,2.887879
8/3/08,12.634875,290.836823,299.277893,0.804813,1.043311
8/4/08,4.534543,290.563202,301.209229,2.602508,0.59111
8/5/08,0,289.568542,302.230225,-0.197144,0.492157
8/6/08,0.90024,291.614655,302.242371,-0.546344,2.201781
8/7/08,6.051776,289.429749,302.081665,0.810191,2.105901
8/8/08,1.218575,291.222839,302.45166,2.958888,-2.600149
8/9/08,0,288.371552,302.104706,0.544907,-1.371241
8/10/08,0,288.496857,302.386017,0.508431,3.389182
8/11/08,1.28856,290.620178,302.343079,0.761316,5.180602
8/12/08,5.586415,286.601013,296.898773,0.338961,-3.398818
8/13/08,0,285.413757,299.083069,-1.843032,-2.176171
8/14/08,0,286.602875,298.753906,-1.501313,3.151946
8/15/08,0,289.151306,301.789124,-0.040366,3.887361
8/16/08,11.365354,290.382263,301.796875,1.293912,1.632008
8/17/08,0,289.334137,302.588013,-0.645648,-1.44788
8/18/08,0,288.937042,303.964813,-0.157577,3.836564
8/19/08,0,289.780334,303.904358,1.112017,3.791794
8/20/08,0.83914,291.088837,304.567749,2.163751,3.168318
8/21/08,10.116672,290.429291,301.858154,0.74797,-2.754911
8/22/08,1.256071,289.238892,297.578827,-2.419731,-1.762964
8/23/08,21.045,288.86142,297.603333,-1.411649,1.446545
8/24/08,4.525027,288.857025,298.632874,2.939662,0.646906
8/25/08,0,287.89386,298.983429,3.846239,0.642134
8/26/08,0,288.052856,303.414764,2.933424,-0.122858
8/27/08,0,289.101379,300.260742,3.565378,-2.32589
8/28/08,0,284.941467,296.847046,3.268577,-2.71454
8/29/08,0,284.926758,295.749115,0.61033,-2.7221
8/30/08,2.988063,284.927826,292.398102,-2.33619,1.531729
8/31/08,37.89661,290.381439,299.954407,-1.837913,2.970265
9/1/08,7.092525,283.666168,294.260712,-1.84826,-3.540471
9/2/08,0,282.813873,293.337219,-2.595878,-2.497748
9/3/08,0,277.429962,295.281403,-0.634407,2.500944
9/4/08,0,283.962341,296.6763,0.483045,4.130476
9/5/08,0,285.531097,298.738434,0.927461,5.522538
9/6/08,1.778103,287.232697,297.812592,1.995549,6.193776
9/7/08,0,287.391693,298.307007,1.805346,-1.719313
9/8/08,0,282.686035,297.833862,-0.536237,1.912874
9/9/08,40.708939,288.048157,296.114471,-0.12066,6.498039
9/10/08,1.669172,285.819977,296.502533,5.427773,0.269604
9/11/08,0,283.043854,295.755005,2.940385,-2.012414
9/12/08,0,282.93811,294.75827,0.067117,3.682697
9/13/08,9.569377,287.475128,302.437347,0.686396,5.696597
9/14/08,6.573351,285.056793,300.431946,3.337474,-3.439428
9/15/08,2.536941,281.534119,291.940338,0.921339,-3.070227
9/16/08,7.210348,280.495209,289.466583,-1.472497,3.141468
9/17/08,3.151673,283.803345,293.068298,1.042331,-3.109642
9/18/08,1.159625,280.812531,291.278809,2.87826,-1.843947
9/19/08,0.30876,279.484558,291.134552,2.472844,-3.138922
9/20/08,0,277.018707,288.919678,-0.247296,-2.86472
9/21/08,0,276.723938,289.065735,-1.939345,0.417462
9/22/08,0.298292,276.816498,291.926544,-0.552829,4.334325
9/23/08,22.732374,283.807587,293.599854,0.787985,8.149459
9/24/08,2.551358,285.344086,292.305847,3.44399,2.131077
9/25/08,1.785486,282.154572,291.284454,3.795866,-1.282939
9/26/08,3.275241,279.734619,288.992157,4.353866,-2.050499
9/27/08,2.329023,277.469971,286.343506,3.473599,-3.392828
9/28/08,1.811138,275.377594,284.430908,3.397428,-3.367146
9/29/08,0,273.382233,283.706207,2.358116,-3.426591
9/30/08,0.404384,274.614532,284.165192,1.56789,-0.942764
10/1/08,2.822112,275.307678,284.220947,-0.189587,3.224078
10/2/08,14.851611,281.663116,289.620667,-2.018039,5.643633
10/3/08,9.102001,280.59082,289.946014,3.586864,0.930687
10/4/08,0,277.073669,284.435211,0.952578,-4.704523
10/5/08,0,274.21637,281.258423,-1.409294,-2.806965
10/6/08,0,274.875153,280.190704,-3.546749,-2.076804
10/7/08,5.337421,274.669128,282.308289,-1.08735,-5.236472
10/8/08,0,274.47702,281.868561,-0.229635,-2.596848
10/9/08,0.943396,272.896576,282.958191,-2.01394,2.051115
10/10/08,15.260611,279.210114,285.91272,-1.742845,-2.17542
10/11/08,0,277.502808,285.930603,2.3091,-4.321954
10/12/08,0,273.614716,290.07019,0.919125,0.33326
10/13/08,0,277.074951,294.729004,-0.934596,3.505941
10/14/08,39.55814,281.858978,293.708588,-3.287735,4.786669
10/15/08,17.658224,283.568573,296.930695,3.821693,2.259399
10/16/08,0,283.843964,294.154663,1.363651,-2.263034
10/17/08,4.099514,282.983551,291.357605,-2.164514,3.820007
10/18/08,19.306831,281.508148,290.82608,2.764672,3.63219
10/19/08,0.315517,279.174011,287.026794,3.97301,-4.940496
10/20/08,0,275.012268,283.858185,-0.192909,-3.413132
10/21/08,0.911642,274.706573,282.741913,1.598896,1.671576
10/22/08,0.817451,275.152466,283.841309,4.741805,-2.262779
10/23/08,0,276.525848,285.883453,4.718297,-1.789902
10/24/08,0.70609,274.999268,285.53186,1.033237,2.759975
10/25/08,9.90447,278.059662,285.341278,-0.952981,3.070541
10/26/08,0.753756,278.673004,287.153168,1.403144,-3.072413
10/27/08,13.195603,279.182068,286.96814,-3.518924,1.18579
10/28/08,6.470062,275.040619,282.441681,0.570014,-5.226228
10/29/08,3.494679,275.563782,286.024841,7.324767,-4.82837
10/30/08,0,277.097198,287.723145,6.709552,-1.409815
10/31/08,3.174703,277.266571,285.874847,-0.546757,3.519657
11/1/08,17.434744,278.997803,285.748779,-0.668841,4.922154
11/2/08,0.808772,277.802094,287.815399,-1.210337,-2.03731
11/3/08,0,277.836487,286.059601,-0.117426,-3.519463
11/4/08,0,276.694977,282.52124,-0.317276,2.435385
11/5/08,0,276.512207,285.063232,-0.093486,2.537972
11/6/08,0,275.112793,287.623596,1.074281,3.5935
11/7/08,0,276.851807,288.643341,2.206791,2.983264
11/8/08,0,280.060944,288.625763,0.718022,3.247835
11/9/08,0,280.772614,288.646698,2.278297,7.532846
11/10/08,3.086234,273.485565,290.222351,10.686039,-0.149285
11/11/08,3.051857,271.150177,277.588776,7.215321,0.376346
11/12/08,4.211808,272.910034,281.664337,5.896511,4.445184
11/13/08,0,270.753143,280.873505,4.526905,1.642752
11/14/08,1.055585,275.323944,284.668274,2.880788,4.863397
11/15/08,0.793225,265.390686,283.620239,1.764367,-4.675422
11/16/08,0,263.431671,270.676575,-0.155823,-1.881926
11/17/08,5.490851,265.999603,274.099823,-2.978644,3.157838
11/18/08,0.443481,269.596252,275.592285,-1.323419,-3.243587
11/19/08,0,268.004395,275.063477,-0.216524,1.871915
11/20/08,0.802924,271.992218,282.439331,1.309036,5.631477
11/21/08,0.536069,273.840576,284.674805,4.681463,-2.748241
11/22/08,0,271.762573,276.860687,2.769666,-3.206089
11/23/08,0.386716,271.80072,277.557861,1.032439,3.568366
11/24/08,0,273.705261,281.860321,0.869961,3.91558
11/25/08,1.219599,274.811005,283.705414,2.671062,0.024105
11/26/08,0,271.811035,277.935913,5.812316,-2.567338
11/27/08,1.392262,271.235504,278.619476,1.935888,3.442456
11/28/08,1.125641,274.316345,282.437256,3.028835,4.769341
11/29/08,0.436281,271.831848,279.884827,3.942057,-5.069321
11/30/08,0,269.976288,285.42984,-0.099574,5.107023
12/1/08,0.907095,273.028839,286.140259,4.498459,0.09366
12/2/08,0,270.401245,276.538208,5.106677,-0.554149
12/3/08,0,270.6633,276.238708,1.264241,0.220307
12/4/08,0.530586,270.462311,276.657379,-1.29497,3.157438
12/5/08,5.050052,271.905975,276.933533,-1.965321,2.506253
12/6/08,0,268.864441,275.101562,-1.396445,0.704142
12/7/08,0,267.114929,274.698029,-2.642668,2.532491
12/8/08,1.276664,269.549011,279.861298,-2.636873,6.264763
12/9/08,11.514935,274.82077,279.672943,-1.854577,8.117256
12/10/08,0,278.50885,289.180817,1.613248,0.244624
12/11/08,22.67181,274.941315,283.026276,-2.584285,3.093077
12/12/08,24.709759,278.792938,282.065338,-2.275532,6.154472
12/13/08,5.20526,270.148895,284.562408,8.212078,3.126316
12/14/08,0,269.365448,274.91687,6.823261,0.017901
12/15/08,0,268.625153,273.764069,3.25213,1.009875
12/16/08,0.378495,268.661133,274.676239,2.750408,-1.957871
12/17/08,0,264.363373,271.543793,3.637045,-2.867525
12/18/08,0,263.898621,269.575836,3.583381,-2.212801
12/19/08,0.305756,260.871429,268.388519,3.122481,-0.45348
12/20/08,0,261.263733,267.776428,1.705828,1.710129
12/21/08,0,260.976166,268.402374,2.326504,1.889708
12/22/08,0.632395,261.566925,269.149536,3.951685,2.053567
12/23/08,0,263.127686,274.128754,4.096636,4.979656
12/24/08,4.608351,259.543823,272.699768,0.802801,-3.281999
12/25/08,0.709578,257.210815,265.338043,0.695932,-3.12147
12/26/08,19.62628,262.152649,273.731171,-5.224159,4.754001
12/27/08,1.93014,258.86673,279.168823,6.725629,-3.403694
12/28/08,1.919975,256.262085,271.313934,0.109068,4.649977
12/29/08,18.751163,270.530975,280.542847,0.950924,8.743287
12/30/08,6.805339,265.793427,280.193054,6.464791,-1.337677
12/31/08,0,265.295227,272.735687,4.525096,-1.572896
1/1/09,0,269.311737,275.052917,0.447085,3.742735
1/2/09,0,270.230896,275.381042,0.090514,4.771315
1/3/09,0.549191,271.892639,276.324402,4.04054,-2.233437
1/4/09,0,272.08017,278.651184,3.562104,1.031644
1/5/09,0.789984,271.603088,279.485138,5.63828,2.166899
1/6/09,0,269.088654,277.401764,3.861746,0.011789
1/7/09,0,272.44519,278.643127,0.368623,8.741104
1/8/09,2.353518,275.850037,282.230774,-0.128662,5.384009
1/9/09,1.328706,274.369019,281.293365,3.823023,2.502117
1/10/09,8.200026,274.725769,289.410522,0.000551,8.950765
1/11/09,0,268.967041,281.540649,6.219956,3.022954
1/12/09,0,267.887146,274.424622,5.49479,0.278728
1/13/09,0,265.149109,272.019318,4.554387,-3.338771
1/14/09,0,264.439697,270.772369,3.520384,-2.552997
1/15/09,1.614125,264.610748,271.492737,0.737381,2.491756
1/16/09,1.976177,261.82785,270.911987,2.23311,-4.275037
1/17/09,1.784055,259.788239,268.574066,4.137175,-0.57557
1/18/09,0,263.1745,272.805603,4.920821,0.965494
1/19/09,0,264.717865,273.505798,3.497905,0.897835
1/20/09,0,267.6745,274.998138,2.564177,2.723439
1/21/09,3.901997,269.7435,276.180481,-1.644637,4.056297
1/22/09,16.691053,272.572693,279.9086,-4.399897,2.604405
1/23/09,1.135602,262.214722,278.687531,3.811173,-1.570724
1/24/09,0,260.474121,267.395813,5.974246,-4.733219
1/25/09,0,258.792847,266.226166,0.781427,0.616116
1/26/09,3.122521,260.306244,267.818146,-2.87496,2.288545
1/27/09,0.775511,250.703262,265.995636,0.363673,-4.804394
1/28/09,1.021775,249.519882,255.138657,4.368462,-8.332213
1/29/09,0,251.139938,257.438385,4.288622,-2.852392
1/30/09,0.686496,252.039108,263.17746,-0.243381,3.328452
1/31/09,0,258.120148,265.271149,-1.254861,1.844023
2/1/09,0,251.090561,263.492401,0.146275,0.916775
2/2/09,0,258.083954,270.415436,-1.687117,5.899851
2/3/09,2.890419,262.717041,271.166779,-0.812714,0.977816
2/4/09,0,260.889221,270.562866,2.310031,-1.092395
2/5/09,0,265.154938,274.5,2.592022,3.310085
2/6/09,0,263.817261,273.505035,2.861619,-1.950313
2/7/09,0.873355,261.830872,270.630951,-2.53835,4.640998
2/8/09,0,257.000183,276.872162,4.860332,1.903408
2/9/09,0,251.169571,260.100769,3.285885,-4.860129
2/10/09,1.157661,251.656311,258.881561,-2.368089,2.242566
2/11/09,7.05723,260.253143,265.043427,-2.546105,1.388611
2/12/09,0,252.060623,259.200073,3.52827,-5.530811
2/13/09,0,251.451004,261.235962,4.315687,-3.370679
2/14/09,0,255.730637,266.880798,0.938192,2.293596
2/15/09,0,251.740921,271.103668,0.782019,3.114217
2/16/09,0,262.605896,275.063446,2.613097,3.277079
2/17/09,0.86495,264.911652,274.441406,2.033537,-2.754623
2/18/09,0,260.725281,269.73877,3.352764,-0.300856
2/19/09,0,263.848145,276.137512,3.748267,4.450702
2/20/09,0,266.149323,276.951202,4.555543,5.559884
2/21/09,0,267.843597,277.538361,4.511711,0.082301
2/22/09,0,258.946564,271.828857,-0.270345,2.014177
2/23/09,0,259.18045,273.570496,-2.278652,4.573389
2/24/09,0,267.63382,278.854431,0.468138,4.731382
2/25/09,1.358802,274.310974,280.335022,1.789906,5.075862
2/26/09,0.863881,267.983917,280.431793,8.016973,-1.628973
2/27/09,0.353654,265.826874,276.184387,6.726476,-4.34685
2/28/09,0,267.257812,277.676575,3.631038,-1.650959
3/1/09,0.90444,265.662628,279.688141,5.851786,-0.692696
3/2/09,0,259.614624,270.29422,6.098557,-4.816823
3/3/09,0,263.686157,270.575897,3.127897,-3.947974
3/4/09,0,259.119629,269.890228,2.401154,-3.821907
3/5/09,0.289601,261.075104,272.666351,-0.588835,3.36412
3/6/09,7.873288,267.216888,275.850067,-1.521991,1.551737
3/7/09,2.685209,257.329773,274.374207,7.395039,-5.478505
3/8/09,0.330604,254.418381,264.444916,7.532092,-5.948322
3/9/09,0,257.407745,266.76947,5.311066,-4.576088
3/10/09,0,255.783844,267.539764,4.574817,-5.75499
3/11/09,0,257.606934,271.028656,3.575245,-3.886677
3/12/09,0.467394,260.620636,271.794281,-0.307759,1.854739
3/13/09,0.885001,264.601532,272.454742,-2.508463,3.138263
3/14/09,2.140794,266.562286,274.915436,1.604206,-2.362539
3/15/09,0.284834,264.152618,273.537598,4.146525,-3.921705
3/16/09,0.457475,261.830322,271.872772,4.746218,-5.977645
3/17/09,0,260.454041,268.769196,3.461946,-4.745392
3/18/09,0,263.821991,276.776886,-0.193429,3.83295
3/19/09,7.409532,273.691956,283.441101,-2.512968,8.02088
3/20/09,19.941923,278.159485,287.828552,-1.188303,9.877221
3/21/09,4.229357,269.684204,293.669128,6.940525,5.621944
3/22/09,0.282838,263.724121,275.225281,6.711339,-5.231214
3/23/09,0,264.388733,278.232635,4.190062,2.600788
3/24/09,6.429505,271.222321,283.489655,2.668143,7.017226
3/25/09,5.783496,275.862579,286.393616,2.813817,-2.025274
3/26/09,0,272.005249,280.193542,2.230435,-4.513918
3/27/09,1.61921,270.172577,279.895447,0.602494,3.239919
3/28/09,2.944271,274.649719,287.010132,0.968871,1.932189
3/29/09,0,273.417236,284.462616,3.019834,-3.019777
3/30/09,0.718518,269.481812,281.420776,4.058681,-3.664161
3/31/09,0.428355,261.408264,273.642975,4.708261,-6.6522
4/1/09,0,263.664764,273.973297,0.940023,-0.71279
4/2/09,0,270.033112,277.956848,-0.592297,2.754615
4/3/09,0,269.861786,277.716858,0.893477,-2.777941
4/4/09,0,271.695068,285.337524,-0.349103,5.004956
4/5/09,0,277.305359,290.603882,1.44066,5.38425
4/6/09,0,281.131409,293.57962,0.01046,5.349338
4/7/09,3.014322,277.102631,292.198517,2.523946,-5.672376
4/8/09,0,272.432129,285.611664,0.428833,-2.094496
4/9/09,0.762653,278.281433,297.355408,1.574982,6.047948
4/10/09,0.28428,284.113495,299.845795,3.474591,4.079121
4/11/09,0,284.116333,301.002625,1.128798,3.738808
4/12/09,2.766372,285.764984,299.901978,2.725589,1.659709
4/13/09,0,281.94696,299.880005,-0.189629,4.489664
4/14/09,1.174055,289.590424,300.011719,2.301049,6.652893
4/15/09,3.608961,278.34198,298.650208,6.277548,0.021873
4/16/09,0,276.45993,291.25531,3.775078,-0.029988
4/17/09,4.834014,281.079376,296.89093,-0.182052,5.868797
4/18/09,2.297292,278.13855,294.361511,5.48393,1.842052
4/19/09,0,273.926331,283.64328,5.637664,-3.077026
4/20/09,0,272.408264,280.005859,0.16872,-2.644492
4/21/09,1.760821,272.633606,280.061829,0.716379,-3.749697
4/22/09,2.150886,271.755615,282.09549,5.840484,-3.530082
4/23/09,0.527324,274.963165,285.657074,4.796521,-3.256175
4/24/09,0,274.899994,287.838013,2.22249,-3.709383
4/25/09,0.460459,274.999207,291.103699,-0.566897,3.20881
4/26/09,9.048941,279.666534,290.66571,-2.717621,6.784454
4/27/09,0,280.222931,290.99649,1.564649,1.531956
4/28/09,0,278.59906,290.194397,-2.6734,2.15809
4/29/09,14.144594,278.526123,284.541412,-5.894699,4.357119
4/30/09,10.741902,280.961578,292.884857,-0.539759,5.225839
5/1/09,0.411697,278.194214,288.378479,5.098054,3.384495
5/2/09,0.503197,275.44989,285.408691,4.606977,0.183005
5/3/09,0.411645,274.145599,284.598755,4.079771,-3.467094
5/4/09,0,274.908081,286.431152,3.132123,-2.925744
5/5/09,0,278.806396,291.407959,1.172276,1.202954
5/6/09,0,283.530792,300.591309,1.513771,3.785996
5/7/09,0,287.28067,302.300903,3.557205,2.929343
5/8/09,0,286.369781,300.85376,3.511927,-1.83467
5/9/09,0,279.911896,300.804108,0.306978,2.69873
5/10/09,4.164255,289.30011,299.697662,3.339536,4.190278
5/11/09,1.762528,290.149963,297.457184,4.322831,1.485876
5/12/09,0,287.007935,296.825531,1.102584,-2.030754
5/13/09,0.518688,285.702545,295.332092,-1.661514,2.784929
5/14/09,7.09639,285.156586,293.264343,-1.634462,2.482393
5/15/09,7.412908,279.231506,291.989624,-3.52446,-1.087102
5/16/09,2.793252,276.828217,284.842285,-3.646483,-2.990168
5/17/09,0,276.597168,289.329529,0.732696,-3.875055
5/18/09,0,278.240479,290.947998,0.427485,-2.189192
5/19/09,0.414535,281.082031,293.112305,-0.701279,3.557198
5/20/09,0,282.528198,295.1297,-1.878004,2.302984
5/21/09,0,281.775574,298.500854,-1.017838,-2.716973
5/22/09,0,283.397369,301.684967,0.876552,0.575326
5/23/09,0.31086,289.836334,304.599304,3.787372,3.391529
5/24/09,2.929856,290.888428,303.267761,4.335083,1.015771
5/25/09,0,281.103516,297.108154,5.779396,-5.634679
5/26/09,0,278.003082,298.246002,0.379383,1.454212
5/27/09,6.477564,287.351349,299.247345,2.166757,6.815682
5/28/09,1.796923,282.255859,298.240204,6.255813,-3.385607
5/29/09,1.59662,280.777649,295.07724,3.087104,2.20723
5/30/09,0.624208,279.911774,292.311249,4.977132,-3.944911
5/31/09,0.305326,280.995148,299.580597,0.103454,3.716934
6/1/09,15.72009,285.843933,294.232117,3.089221,3.162874
6/2/09,0.760135,282.312927,293.267761,5.926559,-2.305985
6/3/09,0,276.369049,288.00647,5.851153,-3.2428
6/4/09,0,275.917572,288.968781,3.98112,-3.501803
6/5/09,0,277.798279,291.55484,2.540341,-3.62712
6/6/09,0,277.055084,293.838531,1.309005,-1.970942
6/7/09,1.840503,277.30658,295.38205,1.531164,2.504578
6/8/09,2.01887,283.807526,294.527771,2.812378,-0.426701
6/9/09,0,281.352936,296.272491,1.590105,-1.932805
6/10/09,3.339534,284.021454,296.000305,-1.303035,6.056023
6/11/09,5.688214,282.483215,294.535339,4.450704,-0.347078
6/12/09,0,279.455841,295.043457,2.692041,0.738846
6/13/09,6.967188,283.560333,296.27536,1.519851,4.802269
6/14/09,6.207085,286.556702,296.07196,0.363452,2.775994
6/15/09,31.420773,286.611725,294.694092,0.962516,-2.751738
6/16/09,0,281.911865,296.869232,1.141624,0.199248
6/17/09,0.369171,284.293091,297.561615,1.894595,3.097705
6/18/09,2.662209,284.164337,294.29126,5.160233,-0.512403
6/19/09,0,280.522766,292.287506,3.425177,-2.968009
6/20/09,0,280.493378,294.669983,1.751259,-3.480079
6/21/09,0.859208,278.285767,294.951813,0.058676,2.776214
6/22/09,11.99656,284.143555,295.264465,-1.312661,2.123179
6/23/09,3.619973,282.843597,294.054352,1.773691,-3.126681
6/24/09,1.292277,283.690063,297.323578,2.735399,3.852425
6/25/09,6.747964,288.093842,296.420135,1.111054,4.056715
6/26/09,25.848482,284.599579,293.205963,0.692394,-3.732856
6/27/09,0,281.277954,295.685944,2.130438,-2.008293
6/28/09,0,283.984558,299.179291,2.506294,2.276073
6/29/09,1.108671,289.136963,300.769196,3.156869,-0.22873
6/30/09,0,284.836426,297.132233,1.014816,-2.162847
7/1/09,1.88723,285.714722,300.404877,0.251878,4.981037
7/2/09,0,290.21524,299.971558,4.32648,0.834309
7/3/09,0,286.972778,302.503784,2.212309,1.365222
7/4/09,4.888833,291.557312,302.222748,3.748698,1.791573
7/5/09,0,289.766937,301.485596,1.609837,-1.8852
7/6/09,2.596704,290.147186,304.242157,3.15509,0.526488
7/7/09,0,289.583557,302.066498,3.523755,-2.61318
7/8/09,0,286.55191,300.49234,1.378829,0.838248
7/9/09,6.796287,288.009918,297.096893,0.029847,3.066099
7/10/09,0,288.936188,302.063934,3.454144,-2.841472
7/11/09,0.309251,287.894958,299.690155,3.653771,-3.244125
7/12/09,0,282.607025,294.666168,3.180288,-4.066255
7/13/09,0,280.981018,296.178558,2.3412,-2.621182
7/14/09,0,284.02533,300.34259,2.232304,2.099014
7/15/09,0,288.543823,301.040131,1.852654,3.860291
7/16/09,3.529688,291.614136,302.031036,2.370075,1.827872
7/17/09,1.97093,288.988342,301.013641,2.367772,-2.626415
7/18/09,0,286.33902,298.566498,2.150829,-4.087703
7/19/09,0,282.834595,298.637268,1.676711,0.129553
7/20/09,22.407616,285.513306,294.884705,0.513158,5.013392
7/21/09,1.532443,291.341919,302.015656,3.454385,-0.969497
7/22/09,0.40249,289.050568,301.613708,2.056091,-2.631834
7/23/09,1.695565,289.84436,301.670441,-0.183561,3.09313
7/24/09,4.11071,292.83313,303.763214,2.123953,1.205795
7/25/09,8.467804,293.513947,301.378387,1.868912,-1.223979
7/26/09,0,291.974854,303.152161,3.38695,-2.382947
7/27/09,0,289.152191,301.706055,3.218174,-3.414261
7/28/09,0,286.759857,300.363586,-0.118673,2.15868
7/29/09,5.68898,291.535614,304.314209,1.719792,1.712299
7/30/09,1.174444,288.453918,300.39267,2.597424,-4.581996
7/31/09,0,285.16687,300.638519,0.1493,-1.378318
8/1/09,0.782732,288.276764,302.749664,1.154682,3.78216
8/2/09,3.902394,291.703064,301.833405,2.939242,-3.007598
8/3/09,0,287.067108,301.869781,0.549347,-1.447174
8/4/09,0.865614,289.425354,303.123047,2.82411,-0.131388
8/5/09,2.091032,290.013092,300.608521,1.681528,-2.935651
8/6/09,0,285.704865,300.406952,1.021352,-2.862715
8/7/09,0,286.296783,303.988312,2.545607,0.398864
8/8/09,0,290.262299,306.230408,2.544749,1.612379
8/9/09,0,290.956573,307.856262,1.200351,3.110538
8/10/09,2.639774,292.362976,304.337158,1.060923,3.072737
8/11/09,0.550272,290.035675,301.696075,2.725923,-1.436083
8/12/09,0.547948,285.793457,300.003723,3.394345,-1.815479
8/13/09,0.745396,285.475861,301.029846,2.881438,0.628157
8/14/09,3.115858,288.025482,300.520447,2.350659,-1.098369
8/15/09,1.142533,284.390045,297.475159,1.563918,-3.304974
8/16/09,0,283.325195,296.653107,0.942702,-1.907892
8/17/09,0,282.160919,298.348755,0.89111,-1.229914
8/18/09,0,283.29071,301.935608,0.937485,1.215391
8/19/09,0,287.415894,304.33017,0.773643,1.962742
8/20/09,0,288.780029,304.572113,0.369329,2.875384
8/21/09,0,288.96106,305.21817,1.255885,2.702156
8/22/09,0,290.170471,305.305786,0.939717,3.510834
8/23/09,0,290.624969,305.065002,1.259465,3.501588
8/24/09,11.377231,291.598297,303.327454,1.209348,2.812221
8/25/09,10.351871,290.78418,302.099823,-0.501281,6.119863
8/26/09,1.190636,287.541199,299.714691,3.463467,-1.553207
8/27/09,0,284.736633,299.062469,1.208634,-0.066229
8/28/09,0,285.751465,301.400085,1.033762,-1.050319
8/29/09,0,285.944122,304.414856,0.469269,2.846967
8/30/09,0,288.668915,305.258392,1.258464,2.821086
8/31/09,0,289.669312,304.978546,0.988443,4.079702
9/1/09,0,291.795105,305.046814,1.876799,3.833025
9/2/09,0.687724,291.813843,305.09433,1.395746,0.370548
9/3/09,8.240675,291.085602,303.102478,0.599085,3.561376
9/4/09,1.066662,292.782043,304.92569,3.252255,1.168685
9/5/09,0.492753,293.09317,305.227966,2.715343,0.224918
9/6/09,0.875918,292.375549,305.300049,3.22206,2.166601
9/7/09,4.342435,291.592255,302.102692,1.482634,0.765161
9/8/09,17.890068,291.5224,302.075104,1.497387,2.280075
9/9/09,0.718787,291.191864,301.872375,3.075004,-3.095644
9/10/09,0,285.543152,297.978241,-0.719358,-3.3933
9/11/09,1.539848,284.878204,297.099762,-2.879492,2.842216
9/12/09,3.571655,287.501709,300.374634,-0.213285,2.643363
9/13/09,0.893817,280.573944,294.29834,-0.827084,-6.530286
9/14/09,17.958071,280.274506,287.57251,-3.949814,2.189633
9/15/09,32.297421,278.372498,287.988129,2.378098,-2.245911
9/16/09,0.318644,278.328491,286.194824,3.294049,-4.641023
9/17/09,0,278.014923,290.361237,2.544223,-2.066736
9/18/09,0.552979,280.612762,292.934143,1.298748,2.969777
9/19/09,9.299021,285.765991,295.68811,-0.009524,7.533453
9/20/09,13.527494,276.735962,292.039612,5.432105,-3.710104
9/21/09,0,276.13092,287.031189,3.348058,-0.862089
9/22/09,2.067729,280.239197,288.974976,1.328925,5.917337
9/23/09,0,282.371796,292.701874,1.523641,4.70566
9/24/09,0.61782,284.868195,294.552032,0.146069,5.965714
9/25/09,2.703494,281.722534,292.049561,2.898476,2.310978
9/26/09,2.610776,277.876465,290.755646,2.814663,0.700927
9/27/09,0,278.116333,289.538605,4.255438,-1.106225
9/28/09,2.242661,276.824615,287.216064,0.198006,3.617958
9/29/09,5.06898,282.30127,295.272003,1.754447,5.889258
9/30/09,15.37174,285.376434,294.740387,2.015245,4.059174
10/1/09,8.329418,282.872314,292.854187,-0.51116,1.235667
10/2/09,20.154659,283.452881,291.497467,-1.019966,1.314371
10/3/09,2.260045,278.739166,288.628754,2.677373,-6.52111
10/4/09,0,274.769073,285.599121,1.035204,-2.811236
10/5/09,0,272.636108,288.822815,-0.923707,2.549293
10/6/09,0,275.943817,290.003723,-0.932058,4.090172
10/7/09,0,280.872772,290.571075,0.236415,4.893963
10/8/09,5.732855,279.868683,289.183044,5.092311,0.749773
10/9/09,0,277.750458,286.214722,5.307205,-2.514483
10/10/09,0,278.783783,291.793213,4.887966,2.928478
10/11/09,0,280.931274,290.989746,1.087596,-1.706848
10/12/09,0,281.661163,297.244476,-1.420058,4.760435
10/13/09,24.917643,283.777954,294.402435,0.146353,4.299005
10/14/09,11.052733,281.998383,294.679382,6.042647,-3.874624
10/15/09,0,277.542267,288.588013,7.467902,-2.223149
10/16/09,0.424294,282.145386,291.380798,4.310864,0.222808
10/17/09,0,281.267914,290.628662,0.212167,1.25842
10/18/09,0,276.045013,285.419647,-0.493413,-2.713069
